SQ,PEUBOX0196C,Peugeot,Boxer,Combi 5/9 330 2.2 BlueHDi 140 L1H1 4p,Furgones,C,Combi,Activo,4,6,3,Diesel,2197,140,3750,103,3750,340,0,4,2,2,0,0,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,0,0,0,EURO 6d-Temp,170,0,Diesel common rail,6,Manual,Independiente,Rígida,Delantera,Discos ventilados,Discos,215/70R15H,215/70R15H,No,90,4963,2050,2254,3000,3000,0,2000,2000,0/0,0/0,0/0,0,0,1620,0,0,N/A,Ilimitada,2,-/-,-/-,40000,2,,0,0,0,0,PEUBOXVCA414E1,2019,2014,-,France,Standard,29651,6,0,6318,22,435,72,36405,,No change - new pricelist date,Rueda normal,01/11/2019,,,,,,,,,,,,,
SQ,PEUBOX0197C,Peugeot,Boxer,Combi 5/9 333 2.2 BlueHDi 140 L2H2 4p,Furgones,C,Combi,Activo,4,6,3,Diesel,2197,140,3750,103,3750,340,0,4,2,2,0,0,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,0,0,0,EURO 6d-Temp,173,0,Diesel common rail,6,Manual,Independiente,Rígida,Delantera,Discos ventilados,Discos,215/70R15H,215/70R15H,No,90,5413,2050,2524,3450,3300,0,4000,4000,0/0,0/0,0/0,0,0,1900,0,0,N/A,Ilimitada,2,-/-,-/-,40000,2,,0,0,0,0,PEUBOXVCA414E1,2019,2014,-,France,Standard,31601,47,0,6727,81,435,72,38765,,No change - new pricelist date,Rueda normal,01/11/2019,,,,,,,,,,,,,
SQ,HYUSAF0129A,Hyundai,Santa Fe,2.2 CRDi 200 Style 4x4 5p 7plz S/S Aut.,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Diesel,2199,200,3800,147,3800,440,1750,4,2,2,85,4,96,16,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,203,9,4,0,EURO 6d-Temp,159,0,Diesel common rail,8,Automatica,Independiente,Independiente,Tracción integral permanente,Discos ventilados,Discos,235/55R19H,235/55R19H,No,71,4770,1890,1680,2765,2594,1895,547,1625,1016/995,1500/1450,1120/1001,699,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2018,5,94,88,67,HYUSAFUF-518E1,2019,2018,-,South Korea,Style,41806,16,2009,54,8884,29,500,53199,99,,No change - new pricelist date,Rueda normal,04/11/2019,,,,,,,,,,
SQ,HYUSAF0130A,Hyundai,Santa Fe,2.2 CRDi 200 Style Limited 4x4 5p 7plz S/S Aut.,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Diesel,2199,200,3800,147,3800,440,1750,4,2,2,85,4,96,16,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,203,9,4,0,EURO 6d-Temp,159,0,Diesel common rail,8,Automatica,Independiente,Independiente,Tracción integral permanente,Discos ventilados,Discos,235/55R19H,235/55R19H,No,71,4770,1890,1680,2765,2594,1895,547,1625,1016/995,1500/1450,1120/1001,699,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2018,5,94,88,67,HYUSAFUF-518E1,2019,2018,-,South Korea,Style,41806,16,2009,54,8884,29,500,53199,99,,No change - new pricelist date,Rueda normal,04/11/2019,,,,,,,,,,
SQ,HYUSAF0131A,Hyundai,Santa Fe,2.2 CRDi 200 Klass 5p 7plz S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Diesel,2199,200,3800,147,3800,440,1750,4,2,2,85,4,96,16,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,198,9,4,0,EURO 6d-Temp,156,0,Diesel common rail,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,235/65R17H,235/65R17H,No,71,4770,1890,1680,2765,2529,1800,547,1625,1016/995,1500/1450,1120/1001,729,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2018,5,94,88,67,HYUSAFUF-518E1,2019,2018,-,South Korea,Klass,31229,62,1507,16,6663,22,500,39900,,No change - new pricelist date,Rueda normal,04/11/2019,,,,,,,,,,,
SQ,HYUTUC0202A,Hyundai,Tucson,1.6 CRDi 116 Essence 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Diesel,1598,116,4000,85,4000,280,1500,4,1,6,77,85,8,15,9,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,175,11,8,0,EURO 6d-Temp,119,0,Diesel common rail,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,62,4480,1850,1645,2670,2120,1507,513,1503,995/969,1450/1410,1053/1129,613,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2015,5,86,85,71,HYUTUCUF-518E1,2019,2018,-,South Korea,Essence,21607,44,0,4642,56,500,26750,,No change - new pricelist date,Rueda emergencia,04/11/2019,,,,,,,,,,,
SQ,HYUTUC0203A,Hyundai,Tucson,1.6 GDi 131 Tecno 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1591,132,6300,97,6300,161,4850,4,1,6,77,85,44,11,En línea,Delantero ,Transversal,4,,,Sí,Catalizador regulado,-,5,182,11,5,0,EURO 6d-Temp,157,0,Gasolina inyección directa,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,62,4480,1850,1645,2670,2030,1414,513,1503,1005/963,1450/1410,1053/1129,616,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2015,5,86,85,71,HYUTUCUF-518E1,2019,2018,-,South Korea,Tecno,23913,52,0,5126,84,500,30700,,Basic price change only,Rueda emergencia,04/11/2019,,,,,,,,,,,,
SQ,PEUBOX0198C,Peugeot,Boxer,Minibus 9 333 2.2 BlueHDi 140 L2H2 4p,Furgones,C,Combi,Activo,4,9,3,Diesel,2197,140,3750,103,3750,340,0,4,2,2,0,0,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,0,0,0,EURO 6d-Temp,173,0,Diesel common rail,6,Manual,Independiente,Rígida,Delantera,Discos ventilados,Discos,215/70R15H,215/70R15H,No,90,5413,2050,2524,3450,3300,0,4000,4000,0/0,0/0,0/0,0,0,1900,0,0,N/A,Ilimitada,2,-/-,-/-,40000,2,,0,0,0,0,PEUBOXVCA414E1,2019,2014,-,France,Standard,35849,4,0,7619,88,435,72,43905,,No change - new pricelist date,Rueda normal,01/11/2019,,,,,,,,,,,,,
SQ,PEUBOX0199C,Peugeot,Boxer,Caja Cab. 333 2.2 BlueHDi 140 L2 2p,Chasis Cabina,C,Chasis Cabina,Activo,2,3,0,Diesel,2197,140,3750,103,3750,340,0,4,2,2,0,0,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,0,0,0,EURO 6d-Temp,158,0,Diesel common rail,6,Manual,Independiente,Rígida,Delantera,Discos ventilados,Discos,215/70R15H,215/70R15H,No,90,5743,2100,2254,3450,3300,0,0,0,0/0,0/0,0/0,0,0,0,0,0,N/A,Ilimitada,2,-/-,-/-,40000,2,,0,0,0,0,PEUBOXVGA214E1,2019,2014,-,France,Standard,28688,24,0,6116,3,435,72,35239,99,,No change - new pricelist date,Rueda normal,01/11/2019,,,,,,,,,,,,
SQ,PEUBOX0200C,Peugeot,Boxer,Caja Cab. 335 2.2 BlueHDi 140 L3 2p,Chasis Cabina,C,Chasis Cabina,Activo,2,3,0,Diesel,2197,140,3750,103,3750,340,0,4,2,2,0,0,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,0,0,0,EURO 6d-Temp,186,0,Diesel common rail,6,Manual,Independiente,Rígida,Delantera,Discos ventilados,Discos,225/70R15H,225/70R15H,No,90,6328,2100,2254,4035,3500,0,0,0,0/0,0/0,0/0,0,0,0,0,0,N/A,Ilimitada,2,-/-,-/-,40000,2,,0,0,0,0,PEUBOXVGA214E1,2019,2014,-,France,Standard,29679,98,0,6324,3,435,72,36440,,No change - new pricelist date,Rueda normal,01/11/2019,,,,,,,,,,,,,
SQ,PEUBOX0201C,Peugeot,Boxer,Furgón 330 2.2 BlueHDi 120 L1H1 4p,Furgones,C,Furgón,Activo,4,3,0,Diesel,2197,120,3500,88,3500,310,0,4,2,2,0,0,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,0,0,0,EURO 6d-Temp,155,0,Diesel common rail,6,Manual,Independiente,Rígida,Delantera,Discos ventilados,Discos,215/70R15H,215/70R15H,No,90,4963,2050,2254,3000,3000,0,8000,8000,0/0,0/0,0/0,0,2464,1662,0,0,N/A,Ilimitada,2,-/-,-/-,40000,2,,0,0,0,0,PEUBOXVNA414E1,2019,2014,-,France,Standard,26423,78,0,5640,5,435,72,32500,,No change - new pricelist date,Rueda normal,01/11/2019,,,,,,,,,,,,,
